Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ftÂ³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ftÂ³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ftÂ³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ftÂ³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,31536,"Flopsie 12"" Bismarck Puppy Plush","Flopsie 12"" Bismarck Puppy Plush","Flopsie 12"" Bismarck Puppy Plush","Flopsie 12"" Bismarck Puppy Plush",Others,Stuffed Animals,Aurora,Aurora,92943315365,92943315365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31539,"Flopsie 12"" Esmeralda Kitten","Flopsie 12"" Esmeralda Kitten","Flopsie 12"" Esmeralda Kitten","Flopsie 12"" Esmeralda Kitten",Others,Stuffed Animals,Aurora,Aurora,92943315396,92943315396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31566,Flopsie 12'' Border Collie Dog Plush,Flopsie 12'' Border Collie Dog Plush,Flopsie 12'' Border Collie Dog Plush,Flopsie 12'' Border Collie Dog Plush,Others,Stuffed Animals,Aurora,Aurora,92943315662,92943315662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31587,Flopsie 12 Tidbit Mini Pig,Flopsie 12 Tidbit Mini Pig,Flopsie 12 Tidbit Mini Pig,Flopsie 12 Tidbit Mini Pig,Others,Stuffed Animals,Aurora,Aurora,92943315877,92943315877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31616,Baby Harp Seal Super Flopsie,Baby Harp Seal Super Flopsie,Baby Harp Seal Super Flopsie,Baby Harp Seal Super Flopsie,Others,Stuffed Animals,Aurora,Aurora,92943316164,92943316164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31651,"28"" Slushy Polar Bear Plush","28"" Slushy Polar Bear Plush","28"" Slushy Polar Bear Plush","28"" Slushy Polar Bear Plush",Others,Stuffed Animals,Aurora,Aurora,92943316515,92943316515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31660,"Super Flopsie 28"" Chocolate Lab Plush","Super Flopsie 28"" Chocolate Lab Plush","Super Flopsie 28"" Chocolate Lab Plush","Super Flopsie 28"" Chocolate Lab Plush",Others,Stuffed Animals,Aurora,Aurora,92943316607,92943316607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31662,"Super Flopsie 28"" Lion Plush","Super Flopsie 28"" Lion Plush","Super Flopsie 28"" Lion Plush","Super Flopsie 28"" Lion Plush",Others,Stuffed Animals,Aurora,Aurora,92943316621,92943316621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31663,"Super Flopsie 28"" Elephant Plush","Super Flopsie 28"" Elephant Plush","Super Flopsie 28"" Elephant Plush","Super Flopsie 28"" Elephant Plush",Others,Stuffed Animals,Aurora,Aurora,92943316638,92943316638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31666,"Super Flopsie 28"" Panda Plush","Super Flopsie 28"" Panda Plush","Super Flopsie 28"" Panda Plush","Super Flopsie 28"" Panda Plush",Others,Stuffed Animals,Aurora,Aurora,92943316669,92943316669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31672,"Super Flopsie 25"" BLACK PANTHER","Super Flopsie 25"" BLACK PANTHER","Super Flopsie 25"" BLACK PANTHER","Super Flopsie 25"" BLACK PANTHER",Others,Stuffed Animals,Aurora,Aurora,92943316720,92943316720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31922,"Flopsie 12"" Polaris Polar Bear Plush","Flopsie 12"" Polaris Polar Bear Plush","Flopsie 12"" Polaris Polar Bear Plush","Flopsie 12"" Polaris Polar Bear Plush",Others,Stuffed Animals,Aurora,Aurora,92943319226,92943319226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31948,"Flopsie 12"" Bei Bei Panda Bear Plush","Flopsie 12"" Bei Bei Panda Bear Plush","Flopsie 12"" Bei Bei Panda Bear Plush","Flopsie 12"" Bei Bei Panda Bear Plush",Others,Stuffed Animals,Aurora,Aurora,92943319486,92943319486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33471,"Palm Pals 5"" Piggles Spotted Piglet","Palm Pals 5"" Piggles Spotted Piglet","Palm Pals 5"" Piggles Spotted Piglet","Palm Pals 5"" Piggles Spotted Piglet",Others,Stuffed Animals,Aurora,Aurora,92943334717,92943334717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33477,"Palm Pals 5"" Safara Giraffe Plush","Palm Pals 5"" Safara Giraffe Plush","Palm Pals 5"" Safara Giraffe Plush","Palm Pals 5"" Safara Giraffe Plush",Others,Stuffed Animals,Aurora,Aurora,92943334779,92943334779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33482,"Plush Pal Peony Unicorn 5""","Plush Pal Peony Unicorn 5""","Plush Pal Peony Unicorn 5""","Plush Pal Peony Unicorn 5""",Others,Stuffed Animals,Aurora,Aurora,92943334823,92943334823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33524,"Palm Pals 5"" Indy Tiger Plush","Palm Pals 5"" Indy Tiger Plush","Palm Pals 5"" Indy Tiger Plush","Palm Pals 5"" Indy Tiger Plush",Others,Stuffed Animals,Aurora,Aurora,92943335240,92943335240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33526,"Palm Pals 5"" Bamboo Panda","Palm Pals 5"" Bamboo Panda","Palm Pals 5"" Bamboo Panda","Palm Pals 5"" Bamboo Panda",Others,Stuffed Animals,Aurora,Aurora,92943335264,92943335264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33527,"Palm Pals 5"" Leno Lion Plush","Palm Pals 5"" Leno Lion Plush","Palm Pals 5"" Leno Lion Plush","Palm Pals 5"" Leno Lion Plush",Others,Stuffed Animals,Aurora,Aurora,92943335271,92943335271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33530,"Palm Pals 5"" Sweetie Cow","Palm Pals 5"" Sweetie Cow","Palm Pals 5"" Sweetie Cow","Palm Pals 5"" Sweetie Cow",Others,Stuffed Animals,Aurora,Aurora,92943335301,92943335301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33532,Aurora - Palm Pals - 5 Sunny Lab,Aurora - Palm Pals - 5 Sunny Lab,Aurora - Palm Pals - 5 Sunny Lab,Aurora - Palm Pals - 5 Sunny Lab,Others,Stuffed Animals,Aurora,Aurora,92943335325,92943335325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33533,"Palm Pals 5"" Lady Spaniel Plush","Palm Pals 5"" Lady Spaniel Plush","Palm Pals 5"" Lady Spaniel Plush","Palm Pals 5"" Lady Spaniel Plush",Others,Stuffed Animals,Aurora,Aurora,92943335332,92943335332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33554,"Spudsters 10"" Spudsters Cutie Pig","Spudsters 10"" Spudsters Cutie Pig","Spudsters 10"" Spudsters Cutie Pig","Spudsters 10"" Spudsters Cutie Pig",Others,Stuffed Animals,Aurora,Aurora,92943335547,92943335547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33558,"PomPom Penguin 7"" Unicorn Costume Plush","PomPom Penguin 7"" Unicorn Costume Plush","PomPom Penguin 7"" Unicorn Costume Plush","PomPom Penguin 7"" Unicorn Costume Plush",Others,Stuffed Animals,Aurora,Aurora,92943335585,92943335585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33569,"Avocado Palm Pals Adorable Plush 5""","Avocado Palm Pals Adorable Plush 5""","Avocado Palm Pals Adorable Plush 5""","Avocado Palm Pals Adorable Plush 5""",Others,Stuffed Animals,Aurora,Aurora,92943335691,92943335691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33573,"Mini Red Palm Pals 5"" Juicy Strawberry","Mini Red Palm Pals 5"" Juicy Strawberry","Mini Red Palm Pals 5"" Juicy Strawberry","Mini Red Palm Pals 5"" Juicy Strawberry",Others,Stuffed Animals,Aurora,Aurora,92943335738,92943335738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33574,Palm Pals Tan & Brown 5'' Buttery Toast Plush,Palm Pals Tan & Brown 5'' Buttery Toast Plush,Palm Pals Tan & Brown 5'' Buttery Toast Plush,Palm Pals Tan & Brown 5'' Buttery Toast Plush,Others,Stuffed Animals,Aurora,Aurora,92943335745,92943335745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33575,Palm Pets 5'' Bobby Egg Plush,Palm Pets 5'' Bobby Egg Plush,Palm Pets 5'' Bobby Egg Plush,Palm Pets 5'' Bobby Egg Plush,Others,Stuffed Animals,Aurora,Aurora,92943335752,92943335752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33576,"Palm Pets 5"" Summer Cloud Plush","Palm Pets 5"" Summer Cloud Plush","Palm Pets 5"" Summer Cloud Plush","Palm Pets 5"" Summer Cloud Plush",Others,Stuffed Animals,Aurora,Aurora,92943335769,92943335769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33614,"Palm Pals 5"" Silver Kitty Plush","Palm Pals 5"" Silver Kitty Plush","Palm Pals 5"" Silver Kitty Plush","Palm Pals 5"" Silver Kitty Plush",Others,Stuffed Animals,Aurora,Aurora,92943336148,92943336148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33615,"Palm Pals 5"" Prickles Cactus Plush","Palm Pals 5"" Prickles Cactus Plush","Palm Pals 5"" Prickles Cactus Plush","Palm Pals 5"" Prickles Cactus Plush",Others,Stuffed Animals,Aurora,Aurora,92943336155,92943336155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33619,"Palm Pals 5"" Zeke Monster Plush","Palm Pals 5"" Zeke Monster Plush","Palm Pals 5"" Zeke Monster Plush","Palm Pals 5"" Zeke Monster Plush",Others,Stuffed Animals,Aurora,Aurora,92943336193,92943336193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33620,"Palm Pals 5"" Oggy Monster Plush","Palm Pals 5"" Oggy Monster Plush","Palm Pals 5"" Oggy Monster Plush","Palm Pals 5"" Oggy Monster Plush",Others,Stuffed Animals,Aurora,Aurora,92943336209,92943336209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33675,"Mini Ax Axolotl Palm Pals Plush Toy Pink 5""","Mini Ax Axolotl Palm Pals Plush Toy Pink 5""","Mini Ax Axolotl Palm Pals Plush Toy Pink 5""","Mini Ax Axolotl Palm Pals Plush Toy Pink 5""",Others,Stuffed Animals,Aurora,Aurora,92943336759,92943336759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33677,"Mini Pink Palm Pals 5"" Shelby Snail","Mini Pink Palm Pals 5"" Shelby Snail","Mini Pink Palm Pals 5"" Shelby Snail","Mini Pink Palm Pals 5"" Shelby Snail",Others,Stuffed Animals,Aurora,Aurora,92943336773,92943336773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33678,"Palm Pals 5"" Patty Platypus Plush","Palm Pals 5"" Patty Platypus Plush","Palm Pals 5"" Patty Platypus Plush","Palm Pals 5"" Patty Platypus Plush",Others,Stuffed Animals,Aurora,Aurora,92943336780,92943336780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33681,"Palm Pals 5"" Oliver Octopus Plush","Palm Pals 5"" Oliver Octopus Plush","Palm Pals 5"" Oliver Octopus Plush","Palm Pals 5"" Oliver Octopus Plush",Others,Stuffed Animals,Aurora,Aurora,92943336810,92943336810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33682,"Mini Green Palm Pals 5"" Tiny Turtle","Mini Green Palm Pals 5"" Tiny Turtle","Mini Green Palm Pals 5"" Tiny Turtle","Mini Green Palm Pals 5"" Tiny Turtle",Others,Stuffed Animals,Aurora,Aurora,92943336827,92943336827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33685,Mini Gray Palm Pals 5 Chomps Shark,Mini Gray Palm Pals 5 Chomps Shark,Mini Gray Palm Pals 5 Chomps Shark,Mini Gray Palm Pals 5 Chomps Shark,Others,Stuffed Animals,Aurora,Aurora,92943336858,92943336858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33687,"Palm Pals 5"" Milky Tea Boba Plush","Palm Pals 5"" Milky Tea Boba Plush","Palm Pals 5"" Milky Tea Boba Plush","Palm Pals 5"" Milky Tea Boba Plush",Others,Stuffed Animals,Aurora,Aurora,92943336872,92943336872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33688,"Palm Pals 5"" Peppa Pizza Slice Plush","Palm Pals 5"" Peppa Pizza Slice Plush","Palm Pals 5"" Peppa Pizza Slice Plush","Palm Pals 5"" Peppa Pizza Slice Plush",Others,Stuffed Animals,Aurora,Aurora,92943336889,92943336889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33696,"Palm Pals 5"" Emilio Emperor Penguin Plush","Palm Pals 5"" Emilio Emperor Penguin Plush","Palm Pals 5"" Emilio Emperor Penguin Plush","Palm Pals 5"" Emilio Emperor Penguin Plush",Others,Stuffed Animals,Aurora,Aurora,92943336964,92943336964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33719,"Palm Pals 5"" Rei Red Panda Plush","Palm Pals 5"" Rei Red Panda Plush","Palm Pals 5"" Rei Red Panda Plush","Palm Pals 5"" Rei Red Panda Plush",Others,Stuffed Animals,Aurora,Aurora,92943337190,92943337190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33720,"Mini Green Palm Pals 5"" Ribbits Frog","Mini Green Palm Pals 5"" Ribbits Frog","Mini Green Palm Pals 5"" Ribbits Frog","Mini Green Palm Pals 5"" Ribbits Frog",Others,Stuffed Animals,Aurora,Aurora,92943337206,92943337206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33722,"Mini Blue Palm Pals 5"" Huddleston Hammerhead Shark","Mini Blue Palm Pals 5"" Huddleston Hammerhead Shark","Mini Blue Palm Pals 5"" Huddleston Hammerhead Shark","Mini Blue Palm Pals 5"" Huddleston Hammerhead Shark",Others,Stuffed Animals,Aurora,Aurora,92943337220,92943337220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33727,"Palm Pals 5"" Nia Narwhal Plush","Palm Pals 5"" Nia Narwhal Plush","Palm Pals 5"" Nia Narwhal Plush","Palm Pals 5"" Nia Narwhal Plush",Others,Stuffed Animals,Aurora,Aurora,92943337275,92943337275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33728,"Mini Black Palm Pals 5"" Juneau Orca","Mini Black Palm Pals 5"" Juneau Orca","Mini Black Palm Pals 5"" Juneau Orca","Mini Black Palm Pals 5"" Juneau Orca",Others,Stuffed Animals,Aurora,Aurora,92943337282,92943337282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33733,"Whimsical Happy Elephant Blue 11"" Plush","Whimsical Happy Elephant Blue 11"" Plush","Whimsical Happy Elephant Blue 11"" Plush","Whimsical Happy Elephant Blue 11"" Plush",Others,Stuffed Animals,Aurora,Aurora,92943337336,92943337336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33757,"Palm Pals 5"" Pip Monster Plush","Palm Pals 5"" Pip Monster Plush","Palm Pals 5"" Pip Monster Plush","Palm Pals 5"" Pip Monster Plush",Others,Stuffed Animals,Aurora,Aurora,92943337572,92943337572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33759,"Palm Pals 5"" Claire Donut Plush","Palm Pals 5"" Claire Donut Plush","Palm Pals 5"" Claire Donut Plush","Palm Pals 5"" Claire Donut Plush",Others,Stuffed Animals,Aurora,Aurora,92943337596,92943337596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33767,"Palm Pals 5"" Amanita Mushroom Plush","Palm Pals 5"" Amanita Mushroom Plush","Palm Pals 5"" Amanita Mushroom Plush","Palm Pals 5"" Amanita Mushroom Plush",Others,Stuffed Animals,Aurora,Aurora,92943337671,92943337671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33771,"Palm Pals 5"" Sandy Watermelon Plush","Palm Pals 5"" Sandy Watermelon Plush","Palm Pals 5"" Sandy Watermelon Plush","Palm Pals 5"" Sandy Watermelon Plush",Others,Stuffed Animals,Aurora,Aurora,92943337718,92943337718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33772,"Palm Pals 5"" Gwen Banana Plush","Palm Pals 5"" Gwen Banana Plush","Palm Pals 5"" Gwen Banana Plush","Palm Pals 5"" Gwen Banana Plush",Others,Stuffed Animals,Aurora,Aurora,92943337725,92943337725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33776,"Mini Pink Palm Pals 5"" RosÃ© Pink Tiger","Mini Pink Palm Pals 5"" RosÃ© Pink Tiger","Mini Pink Palm Pals 5"" RosÃ© Pink Tiger","Mini Pink Palm Pals 5"" RosÃ© Pink Tiger",Others,Stuffed Animals,Aurora,Aurora,92943337763,92943337763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33787,"Palm Pals 5"" TUCKER MANDARIN","Palm Pals 5"" TUCKER MANDARIN","Palm Pals 5"" TUCKER MANDARIN","Palm Pals 5"" TUCKER MANDARIN",Others,Stuffed Animals,Aurora,Aurora,92943337879,92943337879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33789,"Palm Pals 5"" WAVEY CORN","Palm Pals 5"" WAVEY CORN","Palm Pals 5"" WAVEY CORN","Palm Pals 5"" WAVEY CORN",Others,Stuffed Animals,Aurora,Aurora,92943337893,92943337893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33792,"Palm Pals 5"" BOYD TOMATO","Palm Pals 5"" BOYD TOMATO","Palm Pals 5"" BOYD TOMATO","Palm Pals 5"" BOYD TOMATO",Others,Stuffed Animals,Aurora,Aurora,92943337923,92943337923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33795,"Mini White Palm Pals 5"" Cooper Chicken","Mini White Palm Pals 5"" Cooper Chicken","Mini White Palm Pals 5"" Cooper Chicken","Mini White Palm Pals 5"" Cooper Chicken",Others,Stuffed Animals,Aurora,Aurora,92943337954,92943337954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33840,"Mini Pink Palm Pals 5"" Bart Blobfish","Mini Pink Palm Pals 5"" Bart Blobfish","Mini Pink Palm Pals 5"" Bart Blobfish","Mini Pink Palm Pals 5"" Bart Blobfish",Others,Stuffed Animals,Aurora,Aurora,92943338401,92943338401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33845,"Mini Yellow Palm Pals 5"" Butters Popcorn","Mini Yellow Palm Pals 5"" Butters Popcorn","Mini Yellow Palm Pals 5"" Butters Popcorn","Mini Yellow Palm Pals 5"" Butters Popcorn",Others,Stuffed Animals,Aurora,Aurora,92943338456,92943338456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33849,"Mini Pink Palm Pals 5"" Favio Fluffy Mushroom","Mini Pink Palm Pals 5"" Favio Fluffy Mushroom","Mini Pink Palm Pals 5"" Favio Fluffy Mushroom","Mini Pink Palm Pals 5"" Favio Fluffy Mushroom",Others,Stuffed Animals,Aurora,Aurora,92943338494,92943338494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33854,"5"" MARINA HARBOR SEAL Plush","5"" MARINA HARBOR SEAL Plush","5"" MARINA HARBOR SEAL Plush","5"" MARINA HARBOR SEAL Plush",Others,Stuffed Animals,Aurora,Aurora,92943338548,92943338548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33856,"Palm Palsâ¢ Beau French Bulldog 5""","Palm Palsâ¢ Beau French Bulldog 5""","Palm Palsâ¢ Beau French Bulldog 5""","Palm Palsâ¢ Beau French Bulldog 5""",Others,Stuffed Animals,Aurora,Aurora,92943338562,92943338562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33857,"Palm Pals Boomer Monkey Stuffed Animal 5""","Palm Pals Boomer Monkey Stuffed Animal 5""","Palm Pals Boomer Monkey Stuffed Animal 5""","Palm Pals Boomer Monkey Stuffed Animal 5""",Others,Stuffed Animals,Aurora,Aurora,92943338579,92943338579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33858,"5"" CHUTNEY CHEETAH Mini Plush","5"" CHUTNEY CHEETAH Mini Plush","5"" CHUTNEY CHEETAH Mini Plush","5"" CHUTNEY CHEETAH Mini Plush",Others,Stuffed Animals,Aurora,Aurora,92943338586,92943338586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33859,"5"" HUNK HIPPO Mini Plush","5"" HUNK HIPPO Mini Plush","5"" HUNK HIPPO Mini Plush","5"" HUNK HIPPO Mini Plush",Others,Stuffed Animals,Aurora,Aurora,92943338593,92943338593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33864,"5"" TART TARO BOBA Mini Plush","5"" TART TARO BOBA Mini Plush","5"" TART TARO BOBA Mini Plush","5"" TART TARO BOBA Mini Plush",Others,Stuffed Animals,Aurora,Aurora,92943338647,92943338647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34115,31'' Giraffe Plush Toy,31'' Giraffe Plush Toy,31'' Giraffe Plush Toy,31'' Giraffe Plush Toy,Others,Stuffed Animals,Aurora,Aurora,92943341159,92943341159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44002,"Clifford 10"" Plush Sitting","Clifford 10"" Plush Sitting","Clifford 10"" Plush Sitting","Clifford 10"" Plush Sitting",Others,Stuffed Animals,Aurora,Aurora,92943440029,92943440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44003,"Clifford 11"" Clifford Plush","Clifford 11"" Clifford Plush","Clifford 11"" Clifford Plush","Clifford 11"" Clifford Plush",Others,Stuffed Animals,Aurora,Aurora,92943440036,92943440036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44209,"BT21 9"" KOYA Plush","BT21 9"" KOYA Plush","BT21 9"" KOYA Plush","BT21 9"" KOYA Plush",Others,Stuffed Animals,Aurora,Aurora,92943442092,92943442092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44214,"BT21 9.5"" Mang Plush","BT21 9.5"" Mang Plush","BT21 9.5"" Mang Plush","BT21 9.5"" Mang Plush",Others,Stuffed Animals,Aurora,Aurora,92943442146,92943442146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80985,"Harp Seal Adventurous Plush 13""","Harp Seal Adventurous Plush 13""","Harp Seal Adventurous Plush 13""","Harp Seal Adventurous Plush 13""",Others,Stuffed Animals,Aurora,Aurora,92943809857,92943809857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82054,"Palm Pals 5"" Cheerful Carrot Plush","Palm Pals 5"" Cheerful Carrot Plush","Palm Pals 5"" Cheerful Carrot Plush","Palm Pals 5"" Cheerful Carrot Plush",Others,Stuffed Animals,Aurora,Aurora,92943820548,92943820548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82058,"Mini Queen Bee Palm Pals 5"" Yellow","Mini Queen Bee Palm Pals 5"" Yellow","Mini Queen Bee Palm Pals 5"" Yellow","Mini Queen Bee Palm Pals 5"" Yellow",Others,Stuffed Animals,Aurora,Aurora,92943820586,92943820586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Mini Clover Bunny Palm Pals 5"" - Brown","Mini Clover Bunny Palm Pals 5"" - Brown","Mini Clover Bunny Palm Pals 5"" - Brown","Mini Clover Bunny Palm Pals 5"" - Brown",Others,Stuffed Animals,Aurora,Aurora,92943820609,92943820609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82062,"Mini Darling Duck Palm Pals Plush 5""","Mini Darling Duck Palm Pals Plush 5""","Mini Darling Duck Palm Pals Plush 5""","Mini Darling Duck Palm Pals Plush 5""",Others,Stuffed Animals,Aurora,Aurora,92943820623,92943820623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82081,"Spudsters 10"" Bee","Spudsters 10"" Bee","Spudsters 10"" Bee","Spudsters 10"" Bee",Others,Stuffed Animals,Aurora,Aurora,92943820814,92943820814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82149,"Mini Grey Palm Pals 5"" Pebbles Bunny","Mini Grey Palm Pals 5"" Pebbles Bunny","Mini Grey Palm Pals 5"" Pebbles Bunny","Mini Grey Palm Pals 5"" Pebbles Bunny",Others,Stuffed Animals,Aurora,Aurora,92943821491,92943821491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99194,"6"" Pippy Penguin Plush","6"" Pippy Penguin Plush","6"" Pippy Penguin Plush","6"" Pippy Penguin Plush",Others,Stuffed Animals,Aurora,Aurora,92943991941,92943991941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99195,"8.5"" Pippy Penguin Plush","8.5"" Pippy Penguin Plush","8.5"" Pippy Penguin Plush","8.5"" Pippy Penguin Plush",Others,Stuffed Animals,Aurora,Aurora,92943991958,92943991958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99196,"Pippy Penguin Plush 11""","Pippy Penguin Plush 11""","Pippy Penguin Plush 11""","Pippy Penguin Plush 11""",Others,Stuffed Animals,Aurora,Aurora,92943991965,92943991965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
